station_code;date;DDVEC;FHVEC
330;2023-10-02T00:00:00.000Z;173;2.2
330;2023-10-03T00:00:00.000Z;272;10.1
330;2023-10-04T00:00:00.000Z;253;8.3
330;2023-10-05T00:00:00.000Z;249;7.0
330;2023-10-06T00:00:00.000Z;227;8.7
330;2023-10-07T00:00:00.000Z;244;8.7
330;2023-10-08T00:00:00.000Z;200;1.4
330;2023-10-09T00:00:00.000Z;267;4.3
330;2023-10-10T00:00:00.000Z;210;6.8
330;2023-10-11T00:00:00.000Z;237;8.2
330;2023-10-12T00:00:00.000Z;227;2.8
330;2023-10-13T00:00:00.000Z;218;8.3
330;2023-10-14T00:00:00.000Z;293;10.9
330;2023-10-15T00:00:00.000Z;328;8.4
330;2023-10-16T00:00:00.000Z;124;2.1
330;2023-10-17T00:00:00.000Z;89;6.4
330;2023-10-18T00:00:00.000Z;108;9.0
330;2023-10-19T00:00:00.000Z;151;6.0
330;2023-10-20T00:00:00.000Z;122;5.4
330;2023-10-21T00:00:00.000Z;180;10.1
330;2023-10-22T00:00:00.000Z;246;5.6
330;2023-10-23T00:00:00.000Z;98;4.6
330;2023-10-24T00:00:00.000Z;208;7.0
330;2023-10-25T00:00:00.000Z;75;3.3
330;2023-10-26T00:00:00.000Z;132;5.1
330;2023-10-27T00:00:00.000Z;181;4.3
330;2023-10-28T00:00:00.000Z;177;8.4
330;2023-10-29T00:00:00.000Z;202;11.0
330;2023-10-30T00:00:00.000Z;193;5.3
330;2023-10-31T00:00:00.000Z;214;5.4
330;2023-11-01T00:00:00.000Z;184;9.5
330;2023-11-02T00:00:00.000Z;179;14.1
330;2023-11-03T00:00:00.000Z;221;10.8
330;2023-11-04T00:00:00.000Z;175;9.2
330;2023-11-05T00:00:00.000Z;245;8.0
330;2023-11-06T00:00:00.000Z;211;8.9
330;2023-11-07T00:00:00.000Z;224;8.2
330;2023-11-08T00:00:00.000Z;200;9.9
330;2023-11-09T00:00:00.000Z;211;6.4
330;2023-11-10T00:00:00.000Z;227;5.7
330;2023-11-11T00:00:00.000Z;282;7.6
330;2023-11-12T00:00:00.000Z;171;4.1
330;2023-11-13T00:00:00.000Z;220;8.8
330;2023-11-14T00:00:00.000Z;258;10.1
330;2023-11-15T00:00:00.000Z;272;10.8
330;2023-11-16T00:00:00.000Z;68;2.0
330;2023-11-17T00:00:00.000Z;213;3.6
330;2023-11-18T00:00:00.000Z;188;8.2
330;2023-11-19T00:00:00.000Z;238;10.8
330;2023-11-20T00:00:00.000Z;253;6.1
330;2023-11-21T00:00:00.000Z;32;6.0
330;2023-11-22T00:00:00.000Z;217;3.7
330;2023-11-23T00:00:00.000Z;273;10.0
330;2023-11-24T00:00:00.000Z;333;15.8
330;2023-11-25T00:00:00.000Z;339;11.7
330;2023-11-26T00:00:00.000Z;262;4.2
330;2023-11-27T00:00:00.000Z;78;2.8
330;2023-11-28T00:00:00.000Z;329;2.1
330;2023-11-29T00:00:00.000Z;308;5.2
330;2023-11-30T00:00:00.000Z;115;1.5
330;2023-12-01T00:00:00.000Z;82;3.7
330;2023-12-02T00:00:00.000Z;199;3.6
330;2023-12-03T00:00:00.000Z;171;8.4
330;2023-12-04T00:00:00.000Z;128;8.1
330;2023-12-05T00:00:00.000Z;29;6.3
330;2023-12-06T00:00:00.000Z;337;3.9
330;2023-12-07T00:00:00.000Z;138;7.2
330;2023-12-08T00:00:00.000Z;183;6.0
330;2023-12-09T00:00:00.000Z;204;8.3
330;2023-12-10T00:00:00.000Z;240;11.3
330;2023-12-11T00:00:00.000Z;256;8.5
330;2023-12-12T00:00:00.000Z;182;5.5
330;2023-12-13T00:00:00.000Z;41;0.7
330;2023-12-14T00:00:00.000Z;345;1.0
330;2023-12-15T00:00:00.000Z;261;4.7
330;2023-12-16T00:00:00.000Z;228;6.8
330;2023-12-17T00:00:00.000Z;215;8.4
330;2023-12-18T00:00:00.000Z;208;7.9
330;2023-12-19T00:00:00.000Z;247;6.6
330;2023-12-20T00:00:00.000Z;268;11.6
330;2023-12-21T00:00:00.000Z;272;13.5
330;2023-12-22T00:00:00.000Z;281;14.4
330;2023-12-23T00:00:00.000Z;254;12.4
330;2023-12-24T00:00:00.000Z;231;13.2
330;2023-12-25T00:00:00.000Z;241;9.8
330;2023-12-26T00:00:00.000Z;267;7.1
330;2023-12-27T00:00:00.000Z;179;7.9
330;2023-12-28T00:00:00.000Z;211;12.8
330;2023-12-29T00:00:00.000Z;240;9.4
330;2023-12-30T00:00:00.000Z;204;7.2
330;2023-12-31T00:00:00.000Z;186;11.7
330;2024-01-01T00:00:00.000Z;233;8.6
330;2024-01-02T00:00:00.000Z;218;11.1
330;2024-01-03T00:00:00.000Z;249;9.7
330;2024-01-04T00:00:00.000Z;241;4.1
330;2024-01-05T00:00:00.000Z;286;0.9
330;2024-01-06T00:00:00.000Z;20;9.7
330;2024-01-07T00:00:00.000Z;54;8.7
330;2024-01-08T00:00:00.000Z;63;9.1
330;2024-01-09T00:00:00.000Z;72;8.4
330;2024-01-10T00:00:00.000Z;70;5.8
330;2024-01-11T00:00:00.000Z;37;4.2
330;2024-01-12T00:00:00.000Z;13;3.7
330;2024-01-13T00:00:00.000Z;269;6.9
330;2024-01-14T00:00:00.000Z;293;8.2
330;2024-01-15T00:00:00.000Z;313;11.9
330;2024-01-16T00:00:00.000Z;247;6.1
330;2024-01-17T00:00:00.000Z;160;2.1
330;2024-01-18T00:00:00.000Z;339;4.7
330;2024-01-19T00:00:00.000Z;262;6.7
330;2024-01-20T00:00:00.000Z;195;8.4
330;2024-01-21T00:00:00.000Z;192;12.9
330;2024-01-22T00:00:00.000Z;226;11.9
330;2024-01-23T00:00:00.000Z;227;10.4
330;2024-01-24T00:00:00.000Z;246;12.0
330;2024-01-25T00:00:00.000Z;218;5.2
330;2024-01-26T00:00:00.000Z;258;7.6
330;2024-01-27T00:00:00.000Z;195;4.4
330;2024-01-28T00:00:00.000Z;161;6.2
330;2024-01-29T00:00:00.000Z;185;5.9
330;2024-01-30T00:00:00.000Z;237;5.1
330;2024-01-31T00:00:00.000Z;216;7.2
330;2024-02-01T00:00:00.000Z;276;5.4
330;2024-02-02T00:00:00.000Z;229;9.6
330;2024-02-03T00:00:00.000Z;241;9.2
330;2024-02-04T00:00:00.000Z;240;10.1
330;2024-02-05T00:00:00.000Z;229;12.2
330;2024-02-06T00:00:00.000Z;229;12.5
330;2024-02-07T00:00:00.000Z;42;2.7
330;2024-02-08T00:00:00.000Z;116;4.9
330;2024-02-09T00:00:00.000Z;184;8.1
330;2024-02-10T00:00:00.000Z;145;3.6
330;2024-02-11T00:00:00.000Z;221;4.1
330;2024-02-12T00:00:00.000Z;247;5.0
330;2024-02-13T00:00:00.000Z;198;7.3
330;2024-02-14T00:00:00.000Z;222;9.3
330;2024-02-15T00:00:00.000Z;179;6.6
330;2024-02-16T00:00:00.000Z;238;5.4
330;2024-02-17T00:00:00.000Z;229;4.0
330;2024-02-18T00:00:00.000Z;233;6.9
330;2024-02-19T00:00:00.000Z;268;6.8
330;2024-02-20T00:00:00.000Z;231;7.6
330;2024-02-21T00:00:00.000Z;200;9.3
330;2024-02-22T00:00:00.000Z;220;8.2
330;2024-02-23T00:00:00.000Z;204;9.3
330;2024-02-24T00:00:00.000Z;190;6.7
330;2024-02-25T00:00:00.000Z;156;2.8
330;2024-02-26T00:00:00.000Z;40;12.7
330;2024-02-27T00:00:00.000Z;25;4.1
330;2024-02-28T00:00:00.000Z;196;6.2
330;2024-02-29T00:00:00.000Z;178;9.3
330;2024-03-01T00:00:00.000Z;178;7.1
330;2024-03-02T00:00:00.000Z;160;7.5
330;2024-03-03T00:00:00.000Z;318;4.9
330;2024-03-04T00:00:00.000Z;352;1.6
330;2024-03-05T00:00:00.000Z;110;1.5
330;2024-03-06T00:00:00.000Z;86;0.7
330;2024-03-07T00:00:00.000Z;84;6.0
330;2024-03-08T00:00:00.000Z;93;8.3
330;2024-03-09T00:00:00.000Z;100;6.9
330;2024-03-10T00:00:00.000Z;80;4.9
330;2024-03-11T00:00:00.000Z;349;3.4
330;2024-03-12T00:00:00.000Z;222;4.5
330;2024-03-13T00:00:00.000Z;220;7.5
330;2024-03-14T00:00:00.000Z;194;7.0
330;2024-03-15T00:00:00.000Z;222;10.1
330;2024-03-16T00:00:00.000Z;316;3.2
330;2024-03-17T00:00:00.000Z;162;5.9
330;2024-03-18T00:00:00.000Z;231;3.6
330;2024-03-19T00:00:00.000Z;213;4.5
330;2024-03-20T00:00:00.000Z;292;0.4
330;2024-03-21T00:00:00.000Z;267;2.8
330;2024-03-22T00:00:00.000Z;246;5.5
330;2024-03-23T00:00:00.000Z;269;9.9
330;2024-03-24T00:00:00.000Z;292;12.3
330;2024-03-25T00:00:00.000Z;147;3.1
330;2024-03-26T00:00:00.000Z;121;5.4
330;2024-03-27T00:00:00.000Z;180;7.2
330;2024-03-28T00:00:00.000Z;183;9.1
330;2024-03-29T00:00:00.000Z;186;8.7
330;2024-03-30T00:00:00.000Z;223;1.0
330;2024-03-31T00:00:00.000Z;108;4.7
330;2024-04-01T00:00:00.000Z;215;5.6
330;2024-04-02T00:00:00.000Z;212;7.4
330;2024-04-03T00:00:00.000Z;206;8.3
330;2024-04-04T00:00:00.000Z;223;9.6
330;2024-04-05T00:00:00.000Z;209;8.2
330;2024-04-06T00:00:00.000Z;181;7.1
330;2024-04-07T00:00:00.000Z;212;6.3
330;2024-04-08T00:00:00.000Z;151;3.3
330;2024-04-09T00:00:00.000Z;227;10.5
330;2024-04-10T00:00:00.000Z;242;6.1
330;2024-04-11T00:00:00.000Z;219;7.0
330;2024-04-12T00:00:00.000Z;222;9.1
330;2024-04-13T00:00:00.000Z;228;7.7
330;2024-04-14T00:00:00.000Z;289;4.1
330;2024-04-15T00:00:00.000Z;258;11.1
330;2024-04-16T00:00:00.000Z;321;11.4
330;2024-04-17T00:00:00.000Z;336;6.4
330;2024-04-18T00:00:00.000Z;283;3.4
330;2024-04-19T00:00:00.000Z;316;12.7
330;2024-04-20T00:00:00.000Z;344;12.1
330;2024-04-21T00:00:00.000Z;26;9.6
330;2024-04-22T00:00:00.000Z;24;6.6
330;2024-04-23T00:00:00.000Z;337;4.0
330;2024-04-24T00:00:00.000Z;329;10.6
330;2024-04-25T00:00:00.000Z;251;4.4
330;2024-04-26T00:00:00.000Z;293;3.1
330;2024-04-27T00:00:00.000Z;118;2.9
330;2024-04-28T00:00:00.000Z;195;9.1
330;2024-04-29T00:00:00.000Z;183;5.0
330;2024-04-30T00:00:00.000Z;137;2.4
330;2024-05-01T00:00:00.000Z;25;4.5
330;2024-05-02T00:00:00.000Z;217;2.6
330;2024-05-03T00:00:00.000Z;;
330;2024-05-04T00:00:00.000Z;;
330;2024-05-05T00:00:00.000Z;7;1.0
330;2024-05-06T00:00:00.000Z;82;2.6
330;2024-05-07T00:00:00.000Z;5;6.3
330;2024-05-08T00:00:00.000Z;350;6.0
330;2024-05-09T00:00:00.000Z;355;1.7
330;2024-05-10T00:00:00.000Z;27;4.9
330;2024-05-11T00:00:00.000Z;41;4.7
330;2024-05-12T00:00:00.000Z;113;5.8
330;2024-05-13T00:00:00.000Z;173;1.2
330;2024-05-14T00:00:00.000Z;142;2.2
330;2024-05-15T00:00:00.000Z;26;1.7
330;2024-05-16T00:00:00.000Z;338;1.5
330;2024-05-17T00:00:00.000Z;336;5.0
330;2024-05-18T00:00:00.000Z;301;3.8
330;2024-05-19T00:00:00.000Z;347;5.0
330;2024-05-20T00:00:00.000Z;3;5.6
330;2024-05-21T00:00:00.000Z;339;2.2
330;2024-05-22T00:00:00.000Z;218;7.9
330;2024-05-23T00:00:00.000Z;228;6.0
330;2024-05-24T00:00:00.000Z;334;3.1
330;2024-05-25T00:00:00.000Z;275;1.7
330;2024-05-26T00:00:00.000Z;173;4.6
330;2024-05-27T00:00:00.000Z;231;6.8
330;2024-05-28T00:00:00.000Z;205;7.4
330;2024-05-29T00:00:00.000Z;241;7.2
330;2024-05-30T00:00:00.000Z;294;6.6
330;2024-05-31T00:00:00.000Z;342;8.0
330;2024-06-01T00:00:00.000Z;358;11.6
330;2024-06-02T00:00:00.000Z;358;8.2
330;2024-06-03T00:00:00.000Z;287;3.1
330;2024-06-04T00:00:00.000Z;229;5.4
330;2024-06-05T00:00:00.000Z;272;5.0
330;2024-06-06T00:00:00.000Z;248;2.5
330;2024-06-07T00:00:00.000Z;231;4.9
330;2024-06-08T00:00:00.000Z;251;4.6
330;2024-06-09T00:00:00.000Z;277;6.7
330;2024-06-10T00:00:00.000Z;306;6.7
330;2024-06-11T00:00:00.000Z;305;8.2
330;2024-06-12T00:00:00.000Z;310;6.0
330;2024-06-13T00:00:00.000Z;208;3.7
330;2024-06-14T00:00:00.000Z;186;7.1
330;2024-06-15T00:00:00.000Z;207;9.6
330;2024-06-16T00:00:00.000Z;210;8.1
330;2024-06-17T00:00:00.000Z;228;4.6
330;2024-06-18T00:00:00.000Z;27;2.8
330;2024-06-19T00:00:00.000Z;19;7.7
330;2024-06-20T00:00:00.000Z;26;5.6
330;2024-06-21T00:00:00.000Z;294;1.4
330;2024-06-22T00:00:00.000Z;249;5.5
330;2024-06-23T00:00:00.000Z;262;2.3
330;2024-06-24T00:00:00.000Z;348;2.3
330;2024-06-25T00:00:00.000Z;17;5.2
330;2024-06-26T00:00:00.000Z;356;2.6
330;2024-06-27T00:00:00.000Z;233;5.8
330;2024-06-28T00:00:00.000Z;252;6.4
330;2024-06-29T00:00:00.000Z;352;2.3
330;2024-06-30T00:00:00.000Z;323;6.5
330;2024-07-01T00:00:00.000Z;286;6.0
330;2024-07-02T00:00:00.000Z;323;6.6
330;2024-07-03T00:00:00.000Z;239;5.8
330;2024-07-04T00:00:00.000Z;263;8.6
330;2024-07-05T00:00:00.000Z;222;7.5
330;2024-07-06T00:00:00.000Z;231;9.3
330;2024-07-07T00:00:00.000Z;211;6.9
330;2024-07-08T00:00:00.000Z;251;1.3
330;2024-07-09T00:00:00.000Z;147;1.1
330;2024-07-10T00:00:00.000Z;219;6.8
330;2024-07-11T00:00:00.000Z;274;3.7
330;2024-07-12T00:00:00.000Z;340;6.6
330;2024-07-13T00:00:00.000Z;263;7.3
330;2024-07-14T00:00:00.000Z;225;6.3
330;2024-07-15T00:00:00.000Z;81;1.2
330;2024-07-16T00:00:00.000Z;230;8.0
330;2024-07-17T00:00:00.000Z;291;3.1
330;2024-07-18T00:00:00.000Z;43;3.0
330;2024-07-19T00:00:00.000Z;104;2.8
330;2024-07-20T00:00:00.000Z;125;1.3
330;2024-07-21T00:00:00.000Z;310;4.5
330;2024-07-22T00:00:00.000Z;228;5.8
330;2024-07-23T00:00:00.000Z;301;5.7
330;2024-07-24T00:00:00.000Z;341;2.7
330;2024-07-25T00:00:00.000Z;195;5.9
330;2024-07-26T00:00:00.000Z;250;4.9
330;2024-07-27T00:00:00.000Z;263;2.8
330;2024-07-28T00:00:00.000Z;346;3.5
330;2024-07-29T00:00:00.000Z;93;3.1
330;2024-07-30T00:00:00.000Z;24;3.3
330;2024-07-31T00:00:00.000Z;30;6.6
330;2024-08-01T00:00:00.000Z;37;4.0
330;2024-08-02T00:00:00.000Z;69;0.8
330;2024-08-03T00:00:00.000Z;246;5.7
330;2024-08-04T00:00:00.000Z;312;2.0
330;2024-08-05T00:00:00.000Z;222;3.4
330;2024-08-06T00:00:00.000Z;226;2.4
330;2024-08-07T00:00:00.000Z;259;5.0
330;2024-08-08T00:00:00.000Z;232;5.7
330;2024-08-09T00:00:00.000Z;230;9.0
330;2024-08-10T00:00:00.000Z;245;5.9
330;2024-08-11T00:00:00.000Z;38;2.8
330;2024-08-12T00:00:00.000Z;122;4.5
330;2024-08-13T00:00:00.000Z;239;3.3
330;2024-08-14T00:00:00.000Z;262;2.1
330;2024-08-15T00:00:00.000Z;232;7.3
330;2024-08-16T00:00:00.000Z;288;1.9
330;2024-08-17T00:00:00.000Z;48;2.4
330;2024-08-18T00:00:00.000Z;319;2.5
330;2024-08-19T00:00:00.000Z;183;5.4
330;2024-08-20T00:00:00.000Z;212;4.9
330;2024-08-21T00:00:00.000Z;258;8.2
330;2024-08-22T00:00:00.000Z;211;9.5
330;2024-08-23T00:00:00.000Z;218;8.7
330;2024-08-24T00:00:00.000Z;223;4.5
330;2024-08-25T00:00:00.000Z;238;7.9
330;2024-08-26T00:00:00.000Z;209;6.5
330;2024-08-27T00:00:00.000Z;159;2.5
330;2024-08-28T00:00:00.000Z;147;2.5
330;2024-08-29T00:00:00.000Z;287;3.2
330;2024-08-30T00:00:00.000Z;33;5.2
330;2024-08-31T00:00:00.000Z;61;8.1
330;2024-09-01T00:00:00.000Z;94;5.5
330;2024-09-02T00:00:00.000Z;229;2.7
330;2024-09-03T00:00:00.000Z;207;3.5
330;2024-09-04T00:00:00.000Z;310;1.6
330;2024-09-05T00:00:00.000Z;45;5.5
330;2024-09-06T00:00:00.000Z;138;2.6
330;2024-09-07T00:00:00.000Z;126;3.2
330;2024-09-08T00:00:00.000Z;182;6.4
330;2024-09-09T00:00:00.000Z;318;6.7
330;2024-09-10T00:00:00.000Z;251;8.3
330;2024-09-11T00:00:00.000Z;284;8.9
330;2024-09-12T00:00:00.000Z;3;1.4
330;2024-09-13T00:00:00.000Z;5;6.6
330;2024-09-14T00:00:00.000Z;266;2.3
330;2024-09-15T00:00:00.000Z;247;4.1
330;2024-09-16T00:00:00.000Z;6;7.3
330;2024-09-17T00:00:00.000Z;37;9.2
330;2024-09-18T00:00:00.000Z;47;6.6
330;2024-09-19T00:00:00.000Z;51;6.1
330;2024-09-20T00:00:00.000Z;83;6.5
330;2024-09-21T00:00:00.000Z;89;3.1
330;2024-09-22T00:00:00.000Z;113;4.3
330;2024-09-23T00:00:00.000Z;182;5.1
330;2024-09-24T00:00:00.000Z;231;5.3
330;2024-09-25T00:00:00.000Z;201;4.6
330;2024-09-26T00:00:00.000Z;205;8.3
330;2024-09-27T00:00:00.000Z;261;6.6
330;2024-09-28T00:00:00.000Z;317;8.1
330;2024-09-29T00:00:00.000Z;144;5.9
330;2024-09-30T00:00:00.000Z;162;8.2
330;2024-10-01T00:00:00.000Z;223;7.0
330;2024-10-02T00:00:00.000Z;53;5.9
330;2024-10-03T00:00:00.000Z;53;5.9
330;2024-10-04T00:00:00.000Z;89;2.5
330;2024-10-05T00:00:00.000Z;122;4.2
330;2024-10-06T00:00:00.000Z;134;6.5
330;2024-10-07T00:00:00.000Z;183;5.5
330;2024-10-08T00:00:00.000Z;185;7.2
330;2024-10-09T00:00:00.000Z;180;5.3
330;2024-10-10T00:00:00.000Z;337;9.5
330;2024-10-11T00:00:00.000Z;205;1.4
330;2024-10-12T00:00:00.000Z;192;3.9
330;2024-10-13T00:00:00.000Z;283;8.9
330;2024-10-14T00:00:00.000Z;113;2.8
330;2024-10-15T00:00:00.000Z;104;6.3
330;2024-10-16T00:00:00.000Z;133;9.1
330;2024-10-17T00:00:00.000Z;195;4.2
330;2024-10-18T00:00:00.000Z;335;1.3
330;2024-10-19T00:00:00.000Z;185;6.0
330;2024-10-20T00:00:00.000Z;188;8.8
330;2024-10-21T00:00:00.000Z;226;4.5
330;2024-10-22T00:00:00.000Z;222;4.8
330;2024-10-23T00:00:00.000Z;183;2.5
330;2024-10-24T00:00:00.000Z;130;5.2
330;2024-10-25T00:00:00.000Z;146;4.5
330;2024-10-26T00:00:00.000Z;176;1.3
330;2024-10-27T00:00:00.000Z;268;3.8
330;2024-10-28T00:00:00.000Z;214;7.5
330;2024-10-29T00:00:00.000Z;228;4.2
330;2024-10-30T00:00:00.000Z;339;1.0
330;2024-10-31T00:00:00.000Z;206;2.1
330;2024-11-01T00:00:00.000Z;238;2.8
330;2024-11-02T00:00:00.000Z;75;3.8
330;2024-11-03T00:00:00.000Z;102;2.8
330;2024-11-04T00:00:00.000Z;104;3.8
330;2024-11-05T00:00:00.000Z;158;2.5
330;2024-11-06T00:00:00.000Z;173;2.4
330;2024-11-07T00:00:00.000Z;99;4.4
330;2024-11-08T00:00:00.000Z;99;4.5
330;2024-11-09T00:00:00.000Z;150;2.7
330;2024-11-10T00:00:00.000Z;212;3.7
330;2024-11-11T00:00:00.000Z;344;10.1
330;2024-11-12T00:00:00.000Z;44;8.4
330;2024-11-13T00:00:00.000Z;338;3.4
330;2024-11-14T00:00:00.000Z;353;5.4
330;2024-11-15T00:00:00.000Z;205;3.4
330;2024-11-16T00:00:00.000Z;243;6.4
330;2024-11-17T00:00:00.000Z;288;10.3
330;2024-11-18T00:00:00.000Z;291;4.8
330;2024-11-19T00:00:00.000Z;13;4.2
330;2024-11-20T00:00:00.000Z;309;12.7
330;2024-11-21T00:00:00.000Z;290;9.4
330;2024-11-22T00:00:00.000Z;284;12.0
330;2024-11-23T00:00:00.000Z;185;10.9
330;2024-11-24T00:00:00.000Z;185;13.7
330;2024-11-25T00:00:00.000Z;210;8.7
330;2024-11-26T00:00:00.000Z;214;6.1
330;2024-11-27T00:00:00.000Z;248;3.9
330;2024-11-28T00:00:00.000Z;330;6.6
330;2024-11-29T00:00:00.000Z;149;5.5
330;2024-11-30T00:00:00.000Z;172;6.4
330;2024-12-01T00:00:00.000Z;175;7.5
330;2024-12-02T00:00:00.000Z;236;5.4
330;2024-12-03T00:00:00.000Z;334;7.7
330;2024-12-04T00:00:00.000Z;228;3.4
330;2024-12-05T00:00:00.000Z;193;10.4
330;2024-12-06T00:00:00.000Z;282;10.6
330;2024-12-07T00:00:00.000Z;206;7.6
330;2024-12-08T00:00:00.000Z;35;11.4
330;2024-12-09T00:00:00.000Z;41;11.6
330;2024-12-10T00:00:00.000Z;53;9.4
330;2024-12-11T00:00:00.000Z;65;4.7
330;2024-12-12T00:00:00.000Z;138;2.1
330;2024-12-13T00:00:00.000Z;154;3.4
330;2024-12-14T00:00:00.000Z;271;6.4
330;2024-12-15T00:00:00.000Z;246;8.0
330;2024-12-16T00:00:00.000Z;246;8.8
330;2024-12-17T00:00:00.000Z;204;6.9
330;2024-12-18T00:00:00.000Z;203;11.6
330;2024-12-19T00:00:00.000Z;296;9.9
330;2024-12-20T00:00:00.000Z;252;6.6
330;2024-12-21T00:00:00.000Z;239;9.1
330;2024-12-22T00:00:00.000Z;290;14.2
330;2024-12-23T00:00:00.000Z;325;11.8
330;2024-12-24T00:00:00.000Z;208;4.7
330;2024-12-25T00:00:00.000Z;207;3.4
330;2024-12-26T00:00:00.000Z;167;2.4
330;2024-12-27T00:00:00.000Z;144;1.4
330;2024-12-28T00:00:00.000Z;190;3.2
330;2024-12-29T00:00:00.000Z;219;5.2
330;2024-12-30T00:00:00.000Z;225;8.2
330;2024-12-31T00:00:00.000Z;198;11.0
